Tempo	Intensidade
89,2000	0,4
89,4000	0,4
89,6000	0,4
89,8000	0,4
90,0000	0,4
90,2000	0,4
90,4000	0,4
90,6000	0,4
90,8000	0,5
91,0000	0,5
91,2000	0,4
91,4000	0,4
91,6000	0,4
91,8000	0,4
92,0000	0,5
92,2000	0,5
92,4000	0,5
92,6000	0,5
92,8000	0,5
93,0000	0,5
93,2000	0,5
93,4000	0,5
93,6000	0,5
93,8000	0,5
94,0000	0,5
94,2000	0,5
94,4000	0,5
94,6000	0,5
94,8000	0,5
95,0000	0,5
95,2000	0,5
95,4000	0,6
95,6000	0,6
95,8000	0,6
96,0000	0,6
96,2000	0,6
96,4000	0,6
96,6000	0,6
96,8000	0,6
97,0000	0,6
97,2000	0,6
97,4000	0,6
97,6000	0,7
97,8000	0,7
98,0000	0,7
98,2000	0,6
98,4000	0,6
98,6000	0,6
98,8000	0,6
99,0000	0,6
99,2000	0,6
99,4000	0,6
99,6000	0,6
99,8000	0,6
100,0000	0,6
100,2000	0,6
100,4000	0,6
100,6000	0,6
100,8000	0,6
101,0000	0,6
101,2000	0,6
101,4000	0,6
101,6000	0,6
101,8000	0,6
102,0000	0,6
102,2000	0,6
102,4000	0,6
102,6000	0,6
102,8000	0,6
103,0000	0,6
103,2000	0,6
103,4000	0,6
103,6000	0,6
103,8000	0,6
104,0000	0,6
104,2000	0,6
104,4000	0,6
104,6000	0,6
104,8000	0,6
105,0000	0,6
105,2000	0,6
105,4000	0,6
105,6000	0,6
105,8000	0,6
106,0000	0,6
106,2000	0,6
106,4000	0,6
106,6000	0,6
106,8000	0,6
107,0000	0,6
107,2000	0,6
107,4000	0,7
107,6000	0,7
107,8000	0,7
108,0000	0,7
108,2000	0,8
108,4000	0,7
108,6000	0,7
108,8000	0,7
109,0000	0,6
109,2000	0,6
109,4000	0,7
109,6000	0,7
109,8000	0,7
110,0000	0,8
110,2000	0,8
110,4000	0,8
110,6000	0,7
110,8000	0,7
111,0000	0,7
111,2000	0,7
111,4000	0,7
111,6000	0,7
111,8000	0,8
112,0000	0,8
112,2000	0,8
112,4000	0,7
112,6000	0,7
112,8000	0,7
113,0000	0,7
113,2000	0,7
113,4000	0,7
113,6000	0,7
113,8000	0,7
114,0000	0,7
114,2000	0,7
114,4000	0,7
114,6000	0,7
114,8000	0,7
115,0000	0,7
115,2000	0,7
115,4000	0,7
115,6000	0,7
115,8000	0,6
116,0000	0,6
116,2000	0,6
116,4000	0,6
116,6000	0,6
116,8000	0,7
117,0000	0,7
117,2000	0,8
117,4000	0,7
117,6000	0,7
117,8000	0,7
118,0000	0,7
118,2000	0,7
118,4000	0,7
118,6000	0,8
118,8000	0,8
119,0000	0,8
119,2000	0,8
119,4000	0,7
119,6000	0,7
119,8000	0,8
120,0000	0,8
120,2000	0,8
120,4000	0,9
120,6000	0,9
120,8000	0,9
121,0000	0,9
121,2000	0,8
121,4000	0,8
121,6000	0,8
121,8000	0,9
122,0000	0,9
122,2000	0,9
122,4000	1,1
122,6000	1,1
122,8000	1,0
123,0000	1,0
123,2000	0,9
123,4000	0,9
123,6000	0,9
123,8000	0,9
124,0000	0,9
124,2000	1,0
124,4000	1,1
124,6000	1,1
124,8000	1,1
125,0000	1,0
125,2000	1,0
125,4000	1,0
125,6000	1,1
125,8000	1,1
126,0000	1,1
126,2000	1,1
126,4000	1,1
126,6000	1,1
126,8000	1,1
127,0000	1,1
127,2000	1,1
127,4000	1,1
127,6000	1,2
127,8000	1,2
128,0000	1,3
128,2000	1,3
128,4000	1,3
128,6000	1,2
128,8000	1,2
129,0000	1,1
129,2000	1,1
129,4000	1,2
129,6000	1,4
129,8000	1,5
130,0000	1,5
130,2000	1,5
130,4000	1,5
130,6000	1,3
130,8000	1,3
131,0000	1,3
131,2000	1,3
131,4000	1,4
131,6000	1,5
131,8000	1,6
132,0000	1,6
132,2000	1,6
132,4000	1,6
132,6000	1,5
132,8000	1,5
133,0000	1,5
133,2000	1,6
133,4000	1,6
133,6000	1,6
133,8000	1,6
134,0000	1,6
134,2000	1,6
134,4000	1,7
134,6000	1,8
134,8000	1,8
135,0000	1,8
135,2000	1,8
135,4000	1,7
135,6000	1,7
135,8000	1,6
136,0000	1,6
136,2000	1,6
136,4000	1,8
136,6000	1,8
136,8000	1,9
137,0000	1,9
137,2000	1,8
137,4000	1,8
137,6000	1,7
137,8000	1,7
138,0000	1,7
138,2000	1,8
138,4000	1,8
138,6000	1,9
138,8000	1,9
139,0000	1,8
139,2000	1,7
139,4000	1,7
139,6000	1,7
139,8000	1,8
140,0000	1,9
140,2000	1,9
140,4000	1,9
140,6000	1,9
140,8000	1,7
141,0000	1,7
141,2000	1,6
141,4000	1,6
141,6000	1,7
141,8000	1,8
142,0000	2,0
142,2000	2,0
142,4000	2,0
142,6000	1,8
142,8000	1,8
143,0000	1,7
143,2000	1,7
143,4000	1,8
143,6000	1,8
143,8000	2,0
144,0000	2,1
144,2000	2,1
144,4000	2,1
144,6000	2,0
144,8000	2,0
145,0000	2,0
145,2000	2,1
145,4000	2,2
145,6000	2,2
145,8000	2,2
146,0000	2,2
146,2000	2,2
146,4000	2,2
146,6000	2,2
146,8000	2,3
147,0000	2,4
147,2000	2,4
147,4000	2,5
147,6000	2,4
147,8000	2,3
148,0000	2,3
148,2000	2,2
148,4000	2,2
148,6000	2,3
148,8000	2,3
149,0000	2,4
149,2000	2,6
149,4000	2,6
149,6000	2,6
149,8000	2,3
150,0000	2,3
150,2000	2,3
150,4000	2,4
150,6000	2,5
150,8000	2,6
151,0000	2,6
151,2000	2,6
151,4000	2,5
151,6000	2,5
151,8000	2,5
152,0000	2,5
152,2000	2,6
152,4000	2,7
152,6000	2,8
152,8000	2,9
153,0000	2,8
153,2000	2,8
153,4000	2,7
153,6000	2,8
153,8000	3,0
154,0000	3,1
154,2000	3,4
154,4000	3,4
154,6000	3,4
154,8000	3,3
155,0000	3,1
155,2000	3,0
155,4000	2,9
155,6000	2,9
155,8000	3,1
156,0000	3,2
156,2000	3,4
156,4000	3,6
156,6000	3,6
156,8000	3,6
157,0000	3,3
157,2000	3,3
157,4000	3,3
157,6000	3,3
157,8000	3,3
158,0000	3,4
158,2000	3,6
158,4000	3,7
158,6000	3,8
158,8000	3,8
159,0000	3,8
159,2000	3,8
159,4000	3,8
159,6000	3,7
159,8000	3,6
160,0000	3,5
160,2000	3,5
160,4000	3,6
160,6000	3,8
160,8000	3,9
161,0000	4,0
161,2000	4,2
161,4000	4,2
161,6000	4,0
161,8000	3,8
162,0000	3,7
162,2000	3,6
162,4000	3,7
162,6000	3,9
162,8000	4,1
163,0000	4,3
163,2000	4,4
163,4000	4,3
163,6000	4,3
163,8000	4,2
164,0000	4,2
164,2000	4,3
164,4000	4,4
164,6000	4,6
164,8000	4,7
165,0000	4,7
165,2000	4,6
165,4000	4,5
165,6000	4,4
165,8000	4,3
166,0000	4,4
166,2000	4,7
166,4000	5,0
166,6000	5,1
166,8000	5,2
167,0000	4,9
167,2000	4,7
167,4000	4,6
167,6000	4,7
167,8000	4,9
168,0000	5,3
168,2000	5,6
168,4000	5,9
168,6000	6,0
168,8000	6,0
169,0000	5,8
169,2000	5,6
169,4000	5,6
169,6000	5,6
169,8000	5,7
170,0000	6,3
170,2000	6,3
170,4000	6,4
170,6000	6,5
170,8000	6,5
171,0000	6,6
171,2000	6,8
171,4000	6,8
171,6000	7,1
171,8000	7,2
172,0000	7,2
172,2000	7,1
172,4000	6,9
172,6000	6,8
172,8000	7,1
173,0000	7,2
173,2000	7,7
173,4000	8,1
173,6000	8,1
173,8000	8,0
174,0000	7,6
174,2000	7,4
174,4000	7,1
174,6000	7,1
174,8000	7,3
175,0000	7,7
175,2000	8,2
175,4000	8,5
175,6000	8,6
175,8000	8,6
176,0000	8,6
176,2000	8,5
176,4000	8,6
176,6000	8,6
176,8000	8,8
177,0000	9,0
177,2000	9,2
177,4000	9,4
177,6000	9,5
177,8000	10,0
178,0000	10,4
178,2000	10,8
178,4000	11,8
178,6000	12,1
178,8000	12,5
179,0000	12,6
179,2000	12,1
179,4000	11,6
179,6000	11,4
179,8000	11,8
180,0000	13,0
180,2000	14,2
180,4000	15,6
180,6000	16,6
180,8000	17,0
181,0000	15,4
181,2000	15,3
181,4000	14,6
181,6000	14,3
181,8000	16,7
182,0000	16,7
182,2000	17,2
182,4000	19,4
182,6000	19,5
182,8000	19,5
183,0000	18,9
183,2000	18,1
183,4000	18,1
183,6000	18,4
183,8000	18,6
184,0000	19,5
184,2000	20,5
184,4000	20,8
184,6000	20,8
184,8000	20,3
185,0000	19,6
185,2000	19,0
185,4000	24,1
185,6000	24,0
185,8000	24,0
186,0000	24,1
186,2000	24,8
186,4000	24,0
186,6000	23,2
186,8000	23,0
187,0000	24,4
187,2000	26,6
187,4000	28,9
187,6000	33,0
187,8000	34,7
188,0000	35,6
188,2000	36,6
188,4000	40,1
188,6000	40,2
188,8000	42,4
189,0000	42,9
189,2000	52,5
189,4000	53,0
189,6000	54,0
189,8000	57,9
190,0000	60,6
190,2000	67,9
190,4000	77,8
190,6000	83,2
190,8000	99,9
191,0000	99,9
191,2000	99,9
191,4000	99,9
191,6000	99,9
191,8000	99,9
192,0000	99,9
192,2000	99,9
192,4000	99,9
192,6000	99,9
192,8000	99,9
193,0000	99,9
193,2000	99,9
193,4000	99,9
193,6000	99,9
193,8000	99,9
194,0000	99,9
194,2000	99,9
194,4000	99,9
194,6000	99,9
194,8000	99,9
195,0000	99,9
195,2000	99,9
195,4000	99,9
195,6000	99,9
195,8000	99,9
196,0000	99,9
196,2000	99,9
196,4000	99,9
196,6000	99,9
196,8000	99,9
197,0000	99,9
197,2000	99,9
197,4000	99,9
197,6000	99,8
197,8000	99,9
198,0000	99,9
198,2000	99,9
198,4000	99,9
198,6000	99,8
198,8000	99,9
199,0000	99,9
199,2000	99,9
199,4000	99,9
199,6000	99,8
199,8000	99,8
200,0000	99,9
200,2000	99,9
200,4000	99,9
200,6000	99,9
200,8000	99,9
201,0000	99,9
201,2000	99,9
201,4000	99,9
201,6000	99,9
201,8000	99,9
202,0000	99,9
202,2000	99,9
202,4000	99,9
202,6000	99,9
202,8000	99,9
203,0000	99,9
203,2000	99,9
203,4000	99,9
203,6000	99,9
203,8000	99,9
204,0000	99,9
204,2000	99,9
204,4000	99,9
204,6000	99,9
204,8000	99,9
205,0000	99,9
205,2000	99,9
205,4000	99,9
205,6000	99,9
205,8000	99,9
206,0000	99,9
206,2000	99,9
206,4000	99,9
206,6000	99,9
206,8000	99,9
207,0000	99,9
207,2000	99,9
207,4000	99,9
207,6000	99,9
207,8000	99,9
208,0000	99,9
208,2000	99,9
208,4000	99,9
208,6000	99,8
208,8000	99,9
209,0000	99,8
209,2000	99,9
209,4000	99,9
209,6000	99,9
209,8000	99,8
210,0000	99,9
210,2000	99,9
210,4000	99,8
210,6000	99,9
210,8000	99,9
211,0000	99,9
211,2000	99,9
211,4000	99,9
211,6000	99,9
211,8000	99,9
212,0000	99,9
212,2000	99,9
212,4000	99,9
212,6000	99,9
212,8000	99,9
213,0000	99,9
213,2000	99,9
213,4000	99,9
213,6000	99,9
213,8000	99,9
214,0000	99,9
214,2000	99,9
214,4000	99,9
214,6000	99,9
214,8000	99,9
215,0000	99,9
215,2000	99,9
215,4000	98,0
215,6000	94,9
215,8000	91,9
216,0000	88,4
216,2000	84,3
216,4000	80,4
216,6000	75,8
216,8000	72,0
217,0000	65,7
217,2000	59,9
217,4000	58,2
217,6000	54,6
217,8000	47,4
218,0000	47,4
218,2000	46,3
218,4000	43,5
218,6000	43,5
218,8000	42,4
219,0000	40,7
219,2000	38,8
219,4000	36,5
219,6000	33,2
219,8000	33,2
220,0000	32,7
220,2000	33,3
220,4000	34,1
220,6000	34,6
220,8000	33,6
221,0000	33,3
221,2000	32,7
221,4000	32,0
221,6000	31,0
221,8000	31,0
222,0000	31,5
222,2000	32,8
222,4000	33,1
222,6000	33,2
222,8000	33,0
223,0000	32,3
223,2000	31,4
223,4000	30,4
223,6000	30,2
223,8000	30,1
224,0000	30,3
224,2000	31,0
224,4000	31,1
224,6000	31,1
224,8000	30,1
225,0000	29,8
225,2000	27,8
225,4000	26,6
225,6000	25,7
225,8000	25,6
226,0000	25,5
226,2000	25,6
226,4000	25,2
226,6000	24,9
226,8000	24,3
227,0000	23,3
227,2000	22,0
227,4000	21,1
227,6000	20,0
227,8000	19,7
228,0000	19,3
228,2000	19,3
228,4000	19,2
228,6000	19,0
228,8000	18,8
229,0000	18,2
229,2000	17,9
229,4000	16,3
229,6000	16,0
229,8000	15,5
230,0000	15,3
230,2000	14,9
230,4000	14,9
230,6000	14,9
230,8000	14,9
231,0000	15,1
231,2000	15,1
231,4000	14,0
231,6000	14,0
231,8000	13,4
232,0000	12,8
232,2000	12,4
232,4000	12,5
232,6000	12,7
232,8000	12,7
233,0000	13,4
233,2000	13,4
233,4000	12,8
233,6000	12,5
233,8000	12,3
234,0000	12,1
234,2000	12,3
234,4000	12,6
234,6000	12,9
234,8000	13,0
235,0000	13,0
235,2000	12,8
235,4000	12,6
235,6000	12,3
235,8000	12,2
236,0000	12,3
236,2000	12,4
236,4000	12,6
236,6000	12,7
236,8000	12,6
237,0000	12,4
237,2000	12,2
237,4000	11,8
237,6000	11,6
237,8000	11,6
238,0000	11,7
238,2000	11,8
238,4000	11,9
238,6000	11,9
238,8000	10,3
239,0000	10,3
239,2000	10,3
239,4000	10,0
239,6000	9,9
239,8000	9,8
240,0000	9,9
240,2000	9,9
240,4000	9,9
240,6000	9,7
240,8000	9,5
241,0000	9,2
241,2000	8,7
241,4000	8,4
241,6000	8,1
241,8000	8,1
242,0000	8,1
242,2000	8,2
242,4000	8,3
242,6000	8,3
242,8000	8,4
243,0000	8,2
243,2000	8,2
243,4000	7,9
243,6000	7,7
243,8000	7,4
244,0000	7,4
244,2000	7,3
244,4000	7,4
244,6000	7,8
244,8000	7,8
245,0000	7,9
245,2000	7,8
245,4000	7,5
245,6000	7,3
245,8000	7,1
246,0000	7,1
246,2000	7,2
246,4000	7,4
246,6000	7,6
246,8000	7,6
247,0000	7,1
247,2000	7,0
247,4000	6,8
247,6000	6,8
247,8000	6,9
248,0000	7,1
248,2000	7,3
248,4000	7,4
248,6000	7,3
248,8000	7,0
249,0000	6,8
249,2000	6,4
249,4000	6,4
249,6000	6,4
249,8000	6,5
250,0000	6,7
250,2000	6,8
250,4000	6,8
250,6000	6,8
250,8000	6,6
251,0000	6,4
251,2000	6,1
251,4000	5,7
251,6000	5,7
251,8000	5,7
252,0000	5,7
252,2000	5,8
252,4000	5,8
252,6000	5,7
252,8000	5,3
253,0000	5,2
253,2000	5,1
253,4000	5,0
253,6000	4,9
253,8000	4,8
254,0000	4,9
254,2000	4,9
254,4000	4,9
254,6000	4,9
254,8000	4,9
255,0000	4,8
255,2000	4,6
255,4000	4,4
255,6000	4,3
255,8000	4,3
256,0000	4,3
256,2000	4,4
256,4000	4,5
256,6000	4,5
256,8000	4,5
257,0000	4,4
257,2000	4,4
257,4000	4,3
257,6000	4,2
257,8000	4,3
258,0000	4,4
258,2000	4,4
258,4000	4,5
258,6000	4,5
258,8000	4,6
259,0000	4,5
259,2000	4,5
259,4000	4,3
259,6000	4,3
259,8000	4,3
260,0000	4,4
260,2000	4,5
260,4000	4,6
260,6000	4,7
260,8000	4,6
261,0000	4,5
261,2000	4,2
261,4000	4,2
261,6000	4,1
261,8000	4,1
262,0000	4,2
262,2000	4,4
262,4000	4,4
262,6000	4,5
262,8000	4,4
263,0000	4,2
263,2000	4,0
263,4000	3,9
263,6000	3,9
263,8000	3,9
264,0000	4,0
264,2000	4,1
264,4000	4,1
264,6000	4,1
264,8000	4,1
265,0000	4,0
265,2000	3,9
265,4000	3,8
265,6000	3,6
265,8000	3,5
266,0000	3,5
266,2000	3,7
266,4000	3,7
266,6000	3,7
266,8000	3,6
267,0000	3,5
267,2000	3,4
267,4000	3,2
267,6000	3,1
267,8000	3,1
268,0000	3,2
268,2000	3,2
268,4000	3,3
268,6000	3,3
268,8000	3,2
269,0000	3,1
269,2000	3,0
269,4000	2,9
269,6000	2,9
269,8000	2,9
270,0000	2,9
270,2000	3,1
270,4000	3,2
270,6000	3,2
270,8000	3,2
271,0000	3,1
271,2000	3,1
271,4000	3,0
271,6000	2,9
271,8000	2,9
272,0000	3,2
272,2000	3,2
272,4000	3,2
272,6000	3,3
272,8000	3,4
273,0000	3,3
273,2000	3,2
273,4000	3,1
273,6000	3,0
273,8000	3,0
274,0000	3,1
274,2000	3,2
274,4000	3,3
274,6000	3,2
274,8000	3,2
275,0000	3,1
275,2000	3,0
275,4000	2,9
275,6000	2,9
275,8000	2,9
276,0000	2,9
276,2000	2,9
276,4000	3,0
276,6000	3,0
276,8000	2,9
277,0000	2,8
277,2000	2,8
277,4000	2,6
277,6000	2,5
277,8000	2,5
278,0000	2,5
278,2000	2,7
278,4000	2,7
278,6000	2,7
278,8000	2,7
279,0000	2,6
279,2000	2,4
279,4000	2,4
279,6000	2,4
279,8000	2,4
280,0000	2,4
280,2000	2,5
280,4000	2,6
280,6000	2,7
280,8000	2,6
281,0000	2,5
281,2000	2,4
281,4000	2,4
281,6000	2,4
281,8000	2,4
282,0000	2,6
282,2000	2,7
282,4000	2,7
282,6000	2,7
282,8000	2,6
283,0000	2,5
283,2000	2,5
283,4000	2,4
283,6000	2,5
283,8000	2,5
284,0000	2,7
284,2000	2,8
284,4000	2,8
284,6000	2,9
284,8000	2,8
285,0000	2,7
285,2000	2,6
285,4000	2,6
285,6000	2,6
285,8000	2,6
286,0000	2,6
286,2000	2,7
286,4000	2,7
286,6000	2,8
286,8000	2,7
287,0000	2,6
287,2000	2,6
287,4000	2,4
287,6000	2,4
287,8000	2,4
288,0000	2,5
288,2000	2,5
288,4000	2,6
288,6000	2,6
288,8000	2,5
289,0000	2,3
289,2000	2,3
289,4000	2,2
289,6000	2,2
289,8000	2,2
290,0000	2,2
290,2000	2,2
290,4000	2,2
290,6000	2,2
290,8000	2,2
291,0000	2,1
291,2000	2,0
291,4000	1,9
291,6000	1,9
291,8000	1,9
292,0000	1,9
292,2000	1,9
292,4000	2,0
292,6000	2,0
292,8000	2,0
293,0000	1,8
293,2000	1,8
293,4000	1,8
293,6000	1,8
293,8000	1,9
294,0000	1,9
294,2000	2,0
294,4000	2,0
294,6000	2,0
294,8000	1,8
295,0000	1,8
295,2000	1,8
295,4000	1,7
295,6000	1,8
295,8000	1,8
296,0000	1,8
296,2000	1,9
296,4000	2,0
296,6000	1,9
296,8000	1,9
297,0000	1,8
297,2000	1,8
297,4000	1,8
297,6000	1,8
297,8000	1,8
298,0000	1,9
298,2000	2,0
298,4000	2,0
298,6000	2,0
298,8000	2,0
299,0000	1,8
299,2000	1,8
299,4000	1,8
299,6000	1,8
299,8000	1,8
300,0000	1,8
300,2000	1,8
300,4000	1,8
300,6000	1,8
300,8000	1,7
301,0000	1,7
301,2000	1,6
301,4000	1,6
301,6000	1,6
301,8000	1,6
302,0000	1,6
302,2000	1,7
302,4000	1,7
302,6000	1,6
302,8000	1,6
303,0000	1,5
303,2000	1,4
303,4000	1,4
303,6000	1,5
303,8000	1,5
304,0000	1,5
304,2000	1,4
304,4000	1,4
304,6000	1,3
304,8000	1,3
305,0000	1,3
305,2000	1,3
305,4000	1,3
305,6000	1,3
305,8000	1,3
306,0000	1,3
306,2000	1,4
306,4000	1,4
306,6000	1,4
306,8000	1,3
307,0000	1,3
307,2000	1,3
307,4000	1,3
307,6000	1,3
307,8000	1,4
308,0000	1,4
308,2000	1,4
308,4000	1,4
308,6000	1,4
308,8000	1,4
309,0000	1,3
309,2000	1,3
309,4000	1,3
309,6000	1,3
309,8000	1,4
310,0000	1,4
310,2000	1,4
310,4000	1,4
