Tempo	Intensidade 
72,2000	0,2
72,4000	0,2
72,6000	0,2
72,8000	0,2
73,0000	0,2
73,2000	0,2
73,4000	0,2
73,6000	0,2
73,8000	0,2
74,0000	0,2
74,2000	0,2
74,4000	0,2
74,6000	0,2
74,8000	0,2
75,0000	0,2
75,2000	0,2
75,4000	0,2
75,6000	0,2
75,8000	0,1
76,0000	0,2
76,2000	0,1
76,4000	0,1
76,6000	0,2
76,8000	0,2
77,0000	0,2
77,2000	0,2
77,4000	0,2
77,6000	0,2
77,8000	0,2
78,0000	0,2
78,2000	0,2
78,4000	0,2
78,6000	0,2
78,8000	0,2
79,0000	0,2
79,2000	0,2
79,4000	0,2
79,6000	0,2
79,8000	0,2
80,0000	0,2
80,2000	0,2
80,4000	0,2
80,6000	0,2
80,8000	0,2
81,0000	0,2
81,2000	0,2
81,4000	0,2
81,6000	0,2
81,8000	0,2
82,0000	0,2
82,2000	0,2
82,4000	0,2
82,6000	0,2
82,8000	0,2
83,0000	0,2
83,2000	0,2
83,4000	0,2
83,6000	0,2
83,8000	0,2
84,0000	0,2
84,2000	0,2
84,4000	0,2
84,6000	0,3
84,8000	0,3
85,0000	0,3
85,2000	0,3
85,4000	0,3
85,6000	0,3
85,8000	0,3
86,0000	0,3
86,2000	0,3
86,4000	0,2
86,6000	0,2
86,8000	0,2
87,0000	0,2
87,2000	0,2
87,4000	0,2
87,6000	0,2
87,8000	0,2
88,0000	0,2
88,2000	0,2
88,4000	0,2
88,6000	0,2
88,8000	0,2
89,0000	0,2
89,2000	0,2
89,4000	0,2
89,6000	0,2
89,8000	0,3
90,0000	0,3
90,2000	0,3
90,4000	0,3
90,6000	0,3
90,8000	0,3
91,0000	0,3
91,2000	0,3
91,4000	0,3
91,6000	0,3
91,8000	0,3
92,0000	0,3
92,2000	0,3
92,4000	0,3
92,6000	0,3
92,8000	0,3
93,0000	0,3
93,2000	0,3
93,4000	0,3
93,6000	0,3
93,8000	0,3
94,0000	0,3
94,2000	0,3
94,4000	0,3
94,6000	0,3
94,8000	0,3
95,0000	0,3
95,2000	0,3
95,4000	0,3
95,6000	0,3
95,8000	0,3
96,0000	0,3
96,2000	0,3
96,4000	0,4
96,6000	0,4
96,8000	0,4
97,0000	0,4
97,2000	0,4
97,4000	0,4
97,6000	0,4
97,8000	0,4
98,0000	0,4
98,2000	0,4
98,4000	0,4
98,6000	0,4
98,8000	0,4
99,0000	0,3
99,2000	0,3
99,4000	0,3
99,6000	0,3
99,8000	0,3
100,0000	0,3
100,2000	0,3
100,4000	0,3
100,6000	0,3
100,8000	0,3
101,0000	0,3
101,2000	0,3
101,4000	0,3
101,6000	0,4
101,8000	0,4
102,0000	0,4
102,2000	0,4
102,4000	0,5
102,6000	0,5
102,8000	0,5
103,0000	0,5
103,2000	0,5
103,4000	0,4
103,6000	0,4
103,8000	0,4
104,0000	0,4
104,2000	0,4
104,4000	0,4
104,6000	0,4
104,8000	0,4
105,0000	0,4
105,2000	0,4
105,4000	0,4
105,6000	0,4
105,8000	0,4
106,0000	0,4
106,2000	0,4
106,4000	0,4
106,6000	0,4
106,8000	0,4
107,0000	0,4
107,2000	0,4
107,4000	0,4
107,6000	0,4
107,8000	0,5
108,0000	0,5
108,2000	0,5
108,4000	0,5
108,6000	0,5
108,8000	0,5
109,0000	0,5
109,2000	0,5
109,4000	0,5
109,6000	0,5
109,8000	0,5
110,0000	0,5
110,2000	0,5
110,4000	0,4
110,6000	0,4
110,8000	0,4
111,0000	0,4
111,2000	0,4
111,4000	0,4
111,6000	0,4
111,8000	0,4
112,0000	0,4
112,2000	0,4
112,4000	0,4
112,6000	0,4
112,8000	0,4
113,0000	0,4
113,2000	0,4
113,4000	0,4
113,6000	0,4
113,8000	0,4
114,0000	0,4
114,2000	0,4
114,4000	0,5
114,6000	0,5
114,8000	0,5
115,0000	0,4
115,2000	0,4
115,4000	0,4
115,6000	0,4
115,8000	0,4
116,0000	0,4
116,2000	0,3
116,4000	0,3
116,6000	0,3
116,8000	0,3
117,0000	0,3
117,2000	0,4
117,4000	0,4
117,6000	0,4
117,8000	0,4
118,0000	0,4
118,2000	0,4
118,4000	0,4
118,6000	0,4
118,8000	0,4
119,0000	0,4
119,2000	0,4
119,4000	0,4
119,6000	0,4
119,8000	0,4
120,0000	0,4
120,2000	0,4
120,4000	0,5
120,6000	0,5
120,8000	0,5
121,0000	0,5
121,2000	0,5
121,4000	0,6
121,6000	0,6
121,8000	0,6
122,0000	0,6
122,2000	0,6
122,4000	0,6
122,6000	0,5
122,8000	0,5
123,0000	0,5
123,2000	0,5
123,4000	0,5
123,6000	0,5
123,8000	0,5
124,0000	0,5
124,2000	0,5
124,4000	0,5
124,6000	0,5
124,8000	0,5
125,0000	0,5
125,2000	0,5
125,4000	0,5
125,6000	0,5
125,8000	0,6
126,0000	0,6
126,2000	0,6
126,4000	0,6
126,6000	0,6
126,8000	0,6
127,0000	0,7
127,2000	0,7
127,4000	0,7
127,6000	0,7
127,8000	0,7
128,0000	0,7
128,2000	0,7
128,4000	0,6
128,6000	0,6
128,8000	0,6
129,0000	0,6
129,2000	0,6
129,4000	0,6
129,6000	0,6
129,8000	0,6
130,0000	0,6
130,2000	0,6
130,4000	0,6
130,6000	0,6
130,8000	0,7
131,0000	0,7
131,2000	0,7
131,4000	0,7
131,6000	0,7
131,8000	0,7
132,0000	0,7
132,2000	0,7
132,4000	0,7
132,6000	0,7
132,8000	0,8
133,0000	0,8
133,2000	0,8
133,4000	0,8
133,6000	0,8
133,8000	0,9
134,0000	0,9
134,2000	0,9
134,4000	0,9
134,6000	0,9
134,8000	0,8
135,0000	0,8
135,2000	0,8
135,4000	0,8
135,6000	0,8
135,8000	0,8
136,0000	0,8
136,2000	0,8
136,4000	0,8
136,6000	0,8
136,8000	0,8
137,0000	0,8
137,2000	0,8
137,4000	0,8
137,6000	0,8
137,8000	0,8
138,0000	0,9
138,2000	0,9
138,4000	0,9
138,6000	1,0
138,8000	1,1
139,0000	1,1
139,2000	1,2
139,4000	1,2
139,6000	1,2
139,8000	1,2
140,0000	1,2
140,2000	1,1
140,4000	1,1
140,6000	1,0
140,8000	1,0
141,0000	0,9
141,2000	0,8
141,4000	0,8
141,6000	0,8
141,8000	0,8
142,0000	0,9
142,2000	1,0
142,4000	1,0
142,6000	1,1
142,8000	1,2
143,0000	1,3
143,2000	1,4
143,4000	1,4
143,6000	1,4
143,8000	1,5
144,0000	1,4
144,2000	1,4
144,4000	1,4
144,6000	1,4
144,8000	1,4
145,0000	1,4
145,2000	1,4
145,4000	1,4
145,6000	1,4
145,8000	1,4
146,0000	1,4
146,2000	1,4
146,4000	1,5
146,6000	1,5
146,8000	1,5
147,0000	1,5
147,2000	1,4
147,4000	1,4
147,6000	1,4
147,8000	1,3
148,0000	1,3
148,2000	1,3
148,4000	1,3
148,6000	1,3
148,8000	1,3
149,0000	1,3
149,2000	1,3
149,4000	1,4
149,6000	1,4
149,8000	1,5
150,0000	1,5
150,2000	1,5
150,4000	1,5
150,6000	1,6
150,8000	1,6
151,0000	1,6
151,2000	1,6
151,4000	1,6
151,6000	1,6
151,8000	1,6
152,0000	1,6
152,2000	1,5
152,4000	1,4
152,6000	1,4
152,8000	1,3
153,0000	1,2
153,2000	1,1
153,4000	1,1
153,6000	1,1
153,8000	1,1
154,0000	1,2
154,2000	1,3
154,4000	1,5
154,6000	1,6
154,8000	1,8
155,0000	1,9
155,2000	2,0
155,4000	2,1
155,6000	2,2
155,8000	2,2
156,0000	2,2
156,2000	2,2
156,4000	2,1
156,6000	2,0
156,8000	2,0
157,0000	1,9
157,2000	1,9
157,4000	1,8
157,6000	1,9
157,8000	1,9
158,0000	1,9
158,2000	1,9
158,4000	2,0
158,6000	2,0
158,8000	2,1
159,0000	2,1
159,2000	2,1
159,4000	2,2
159,6000	2,1
159,8000	2,1
160,0000	2,1
160,2000	2,1
160,4000	2,1
160,6000	2,2
160,8000	2,2
161,0000	2,3
161,2000	2,5
161,4000	2,5
161,6000	2,6
161,8000	2,7
162,0000	2,8
162,2000	2,9
162,4000	2,9
162,6000	2,9
162,8000	2,9
163,0000	2,8
163,2000	2,8
163,4000	2,8
163,6000	2,7
163,8000	2,6
164,0000	2,5
164,2000	2,5
164,4000	2,4
164,6000	2,3
164,8000	2,2
165,0000	2,1
165,2000	2,1
165,4000	2,1
165,6000	2,0
165,8000	2,0
166,0000	2,0
166,2000	2,1
166,4000	2,1
166,6000	2,2
166,8000	2,3
167,0000	2,4
167,2000	2,5
167,4000	2,7
167,6000	2,8
167,8000	3,0
168,0000	3,0
168,2000	3,1
168,4000	3,1
168,6000	3,1
168,8000	3,0
169,0000	2,9
169,2000	2,8
169,4000	2,7
169,6000	2,6
169,8000	2,5
170,0000	2,5
170,2000	2,5
170,4000	2,6
170,6000	2,6
170,8000	2,7
171,0000	2,8
171,2000	2,9
171,4000	3,0
171,6000	3,0
171,8000	3,1
172,0000	3,2
172,2000	3,2
172,4000	3,3
172,6000	3,5
172,8000	3,5
173,0000	3,5
173,2000	3,7
173,4000	3,7
173,6000	3,9
173,8000	3,9
174,0000	4,0
174,2000	4,0
174,4000	4,2
174,6000	4,3
174,8000	4,4
175,0000	4,5
175,2000	4,5
175,4000	4,5
175,6000	4,3
175,8000	4,1
176,0000	4,1
176,2000	4,0
176,4000	3,8
176,6000	3,7
176,8000	3,6
177,0000	3,5
177,2000	3,5
177,4000	3,7
177,6000	4,0
177,8000	4,4
178,0000	4,8
178,2000	5,4
178,4000	5,7
178,6000	6,1
178,8000	6,6
179,0000	7,0
179,2000	7,3
179,4000	7,7
179,6000	7,8
179,8000	7,4
180,0000	7,5
180,2000	7,5
180,4000	7,3
180,6000	6,4
180,8000	6,3
181,0000	6,1
181,2000	5,9
181,4000	5,6
181,6000	5,5
181,8000	5,5
182,0000	5,7
182,2000	6,0
182,4000	6,4
182,6000	6,9
182,8000	7,5
183,0000	7,8
183,2000	7,9
183,4000	8,0
183,6000	8,0
183,8000	8,0
184,0000	7,8
184,2000	7,7
184,4000	7,7
184,6000	7,8
184,8000	7,9
185,0000	8,1
185,2000	8,3
185,4000	8,7
185,6000	9,0
185,8000	9,3
186,0000	9,7
186,2000	10,0
186,4000	10,3
186,6000	10,9
186,8000	11,1
187,0000	11,3
187,2000	12,2
187,4000	12,4
187,6000	12,7
187,8000	13,3
188,0000	14,5
188,2000	14,5
188,4000	14,6
188,6000	14,7
188,8000	14,7
189,0000	14,8
189,2000	15,0
189,4000	15,5
189,6000	16,3
189,8000	18,0
190,0000	19,8
190,2000	25,6
190,4000	31,0
190,6000	36,4
190,8000	43,2
191,0000	49,7
191,2000	55,6
191,4000	60,8
191,6000	64,5
191,8000	67,8
192,0000	68,2
192,2000	68,8
192,4000	69,5
192,6000	69,2
192,8000	67,7
193,0000	67,0
193,2000	66,8
193,4000	66,6
193,6000	67,4
193,8000	68,9
194,0000	84,6
194,2000	87,3
194,4000	99,4
194,6000	99,8
194,8000	99,9
195,0000	99,9
195,2000	99,9
195,4000	99,9
195,6000	99,9
195,8000	99,9
196,0000	99,9
196,2000	99,9
196,4000	99,9
196,6000	99,9
196,8000	99,9
197,0000	99,9
197,2000	99,9
197,4000	99,9
197,6000	99,9
197,8000	99,9
198,0000	99,9
198,2000	99,9
198,4000	99,9
198,6000	99,9
198,8000	99,9
199,0000	99,9
199,2000	99,9
199,4000	99,9
199,6000	99,9
199,8000	99,9
200,0000	99,9
200,2000	99,9
200,4000	99,9
200,6000	99,9
200,8000	99,9
201,0000	99,9
201,2000	99,9
201,4000	99,9
201,6000	99,9
201,8000	99,9
202,0000	99,9
202,2000	99,9
202,4000	99,9
202,6000	99,9
202,8000	99,9
203,0000	99,9
203,2000	99,8
203,4000	99,9
203,6000	99,9
203,8000	99,9
204,0000	99,9
204,2000	99,9
204,4000	99,8
204,6000	99,8
204,8000	99,9
205,0000	99,9
205,2000	99,9
205,4000	99,9
205,6000	99,9
205,8000	99,9
206,0000	99,9
206,2000	99,9
206,4000	99,9
206,6000	99,9
206,8000	99,9
207,0000	99,9
207,2000	99,9
207,4000	99,9
207,6000	99,9
207,8000	99,9
208,0000	99,9
208,2000	99,9
208,4000	99,9
208,6000	99,9
208,8000	99,9
209,0000	99,9
209,2000	99,9
209,4000	99,9
209,6000	99,9
209,8000	99,9
210,0000	99,9
210,2000	99,9
210,4000	99,9
210,6000	99,9
210,8000	99,9
211,0000	99,9
211,2000	99,9
211,4000	99,9
211,6000	99,9
211,8000	99,9
212,0000	99,9
212,2000	99,9
212,4000	99,9
212,6000	99,9
212,8000	99,9
213,0000	99,9
213,2000	99,9
213,4000	99,9
213,6000	99,9
213,8000	99,9
214,0000	86,1
214,2000	78,8
214,4000	71,1
214,6000	64,6
214,8000	61,7
215,0000	59,7
215,2000	58,0
215,4000	57,0
215,6000	56,9
215,8000	56,5
216,0000	56,2
216,2000	54,4
216,4000	53,0
216,6000	51,8
216,8000	45,3
217,0000	41,8
217,2000	40,2
217,4000	35,7
217,6000	33,1
217,8000	30,7
218,0000	27,4
218,2000	23,9
218,4000	23,5
218,6000	22,5
218,8000	22,4
219,0000	22,7
219,2000	22,9
219,4000	23,8
219,6000	24,6
219,8000	24,9
220,0000	24,9
220,2000	24,9
220,4000	24,7
220,6000	24,4
220,8000	24,0
221,0000	22,4
221,2000	22,4
221,4000	22,4
221,6000	22,1
221,8000	21,9
222,0000	21,8
222,2000	21,8
222,4000	21,8
222,6000	22,1
222,8000	22,3
223,0000	22,4
223,2000	22,5
223,4000	22,4
223,6000	22,2
223,8000	22,1
224,0000	22,0
224,2000	21,9
224,4000	21,8
224,6000	21,7
224,8000	21,6
225,0000	21,5
225,2000	21,1
225,4000	20,8
225,6000	20,2
225,8000	19,6
226,0000	19,2
226,2000	18,7
226,4000	18,0
226,6000	17,6
226,8000	17,1
227,0000	16,8
227,2000	16,8
227,4000	16,7
227,6000	16,7
227,8000	16,7
228,0000	16,6
228,2000	16,7
228,4000	16,7
228,6000	16,7
228,8000	16,6
229,0000	16,4
229,2000	15,8
229,4000	15,2
229,6000	14,5
229,8000	13,5
230,0000	13,0
230,2000	11,6
230,4000	11,2
230,6000	10,6
230,8000	10,4
231,0000	10,5
231,2000	10,7
231,4000	11,0
231,6000	11,9
231,8000	12,2
232,0000	12,5
232,2000	12,6
232,4000	12,6
232,6000	12,4
232,8000	12,2
233,0000	11,7
233,2000	11,3
233,4000	10,8
233,6000	10,6
233,8000	10,3
234,0000	10,1
234,2000	10,1
234,4000	10,1
234,6000	10,4
234,8000	10,4
235,0000	10,5
235,2000	11,1
235,4000	11,1
235,6000	11,3
235,8000	11,5
236,0000	11,5
236,2000	11,4
236,4000	11,3
236,6000	11,2
236,8000	10,9
237,0000	10,8
237,2000	10,7
237,4000	10,5
237,6000	10,4
237,8000	10,3
238,0000	10,1
238,2000	10,0
238,4000	9,9
238,6000	9,7
238,8000	9,5
239,0000	9,3
239,2000	9,2
239,4000	9,1
239,6000	9,0
239,8000	9,0
240,0000	9,0
240,2000	9,0
240,4000	9,0
240,6000	9,0
240,8000	8,9
241,0000	8,9
241,2000	8,7
241,4000	8,6
241,6000	8,3
241,8000	8,0
242,0000	7,3
242,2000	7,0
242,4000	6,7
242,6000	6,5
242,8000	6,4
243,0000	6,2
243,2000	6,2
243,4000	6,3
243,6000	6,8
243,8000	7,0
244,0000	7,2
244,2000	7,5
244,4000	7,6
244,6000	7,5
244,8000	7,4
245,0000	7,3
245,2000	6,9
245,4000	6,8
245,6000	6,4
245,8000	5,9
246,0000	5,8
246,2000	5,6
246,4000	5,5
246,6000	5,6
246,8000	5,6
247,0000	5,7
247,2000	5,9
247,4000	6,1
247,6000	6,1
247,8000	6,2
248,0000	6,4
248,2000	6,4
248,4000	6,4
248,6000	6,3
248,8000	6,2
249,0000	6,1
249,2000	6,1
249,4000	6,1
249,6000	5,9
249,8000	5,9
250,0000	5,8
250,2000	5,7
250,4000	5,7
250,6000	5,7
250,8000	5,6
251,0000	5,6
251,2000	5,5
251,4000	5,4
251,6000	5,4
251,8000	5,3
252,0000	5,2
252,2000	5,2
252,4000	5,1
252,6000	5,1
252,8000	5,0
253,0000	5,0
253,2000	5,0
253,4000	4,7
253,6000	4,7
253,8000	4,5
254,0000	4,4
254,2000	4,3
254,4000	4,1
254,6000	4,0
254,8000	4,0
255,0000	3,7
255,2000	3,7
255,4000	3,7
255,6000	3,6
255,8000	3,6
256,0000	3,6
256,2000	3,6
256,4000	3,6
256,6000	3,6
256,8000	3,6
257,0000	3,6
257,2000	3,5
257,4000	3,3
257,6000	3,3
257,8000	3,1
258,0000	3,0
258,2000	2,9
258,4000	2,9
258,6000	2,9
258,8000	2,9
259,0000	3,0
259,2000	3,1
259,4000	3,2
259,6000	3,2
259,8000	3,4
260,0000	3,5
260,2000	3,5
260,4000	3,6
260,6000	3,5
260,8000	3,5
261,0000	3,5
261,2000	3,5
261,4000	3,4
261,6000	3,4
261,8000	3,3
262,0000	3,3
262,2000	3,3
262,4000	3,2
262,6000	3,2
262,8000	3,2
263,0000	3,2
263,2000	3,2
263,4000	3,1
263,6000	3,1
263,8000	3,0
264,0000	3,0
264,2000	3,0
264,4000	3,0
264,6000	2,9
264,8000	2,8
265,0000	2,8
265,2000	2,8
265,4000	2,8
265,6000	2,7
265,8000	2,7
266,0000	2,7
266,2000	2,7
266,4000	2,6
266,6000	2,6
266,8000	2,5
267,0000	2,5
267,2000	2,5
267,4000	2,4
267,6000	2,4
267,8000	2,4
268,0000	2,4
268,2000	2,4
268,4000	2,4
268,6000	2,4
268,8000	2,4
269,0000	2,4
269,2000	2,3
269,4000	2,3
269,6000	2,2
269,8000	2,2
270,0000	2,1
270,2000	2,1
270,4000	2,1
270,6000	2,0
270,8000	2,0
271,0000	2,0
271,2000	2,1
271,4000	2,1
271,6000	2,2
271,8000	2,3
272,0000	2,3
272,2000	2,3
272,4000	2,4
272,6000	2,3
272,8000	2,3
273,0000	2,3
273,2000	2,3
273,4000	2,3
273,6000	2,2
273,8000	2,2
274,0000	2,1
274,2000	2,1
274,4000	2,1
274,6000	2,1
274,8000	2,2
275,0000	2,2
275,2000	2,2
275,4000	2,2
275,6000	2,2
275,8000	2,2
276,0000	2,2
276,2000	2,2
276,4000	2,2
276,6000	2,1
276,8000	2,1
277,0000	2,1
277,2000	2,1
277,4000	2,1
277,6000	2,0
277,8000	2,0
278,0000	2,0
278,2000	2,0
278,4000	2,0
278,6000	1,9
278,8000	1,9
279,0000	1,9
279,2000	1,9
279,4000	1,9
279,6000	1,9
279,8000	1,9
280,0000	1,8
280,2000	1,8
280,4000	1,8
280,6000	1,8
280,8000	1,8
281,0000	1,7
281,2000	1,7
281,4000	1,7
281,6000	1,6
281,8000	1,6
282,0000	1,6
282,2000	1,6
282,4000	1,6
282,6000	1,6
282,8000	1,6
283,0000	1,7
283,2000	1,7
283,4000	1,8
283,6000	1,8
283,8000	2,1
284,0000	2,1
284,2000	2,1
284,4000	2,1
284,6000	2,2
284,8000	2,2
285,0000	2,1
285,2000	2,1
285,4000	2,1
285,6000	2,0
285,8000	2,0
286,0000	2,0
286,2000	2,0
286,4000	2,1
286,6000	2,1
286,8000	2,1
287,0000	2,2
287,2000	2,2
287,4000	2,2
287,6000	2,3
287,8000	2,3
288,0000	2,3
288,2000	2,2
288,4000	2,2
288,6000	2,2
288,8000	2,1
289,0000	2,1
289,2000	2,1
289,4000	2,0
289,6000	2,0
289,8000	2,0
290,0000	1,9
290,2000	1,9
290,4000	1,9
290,6000	1,9
290,8000	1,9
291,0000	1,9
291,2000	1,9
291,4000	1,8
291,6000	1,8
291,8000	1,8
292,0000	1,7
292,2000	1,6
292,4000	1,6
292,6000	1,6
292,8000	1,6
293,0000	1,5
293,2000	1,5
293,4000	1,4
293,6000	1,4
293,8000	1,3
294,0000	1,3
294,2000	1,3
294,4000	1,2
294,6000	1,2
294,8000	1,2
295,0000	1,2
295,2000	1,2
295,4000	1,2
295,6000	1,2
295,8000	1,3
296,0000	1,3
296,2000	1,3
296,4000	1,3
296,6000	1,3
296,8000	1,3
297,0000	1,3
297,2000	1,3
297,4000	1,3
297,6000	1,2
297,8000	1,2
298,0000	1,2
298,2000	1,2
298,4000	1,2
298,6000	1,2
298,8000	1,2
299,0000	1,3
299,2000	1,3
299,4000	1,3
299,6000	1,4
299,8000	1,4
300,0000	1,5
300,2000	1,5
300,4000	1,5
300,6000	1,5
300,8000	1,5
301,0000	1,4
301,2000	1,4
301,4000	1,4
301,6000	1,4
301,8000	1,4
302,0000	1,4
302,2000	1,4
302,4000	1,3
302,6000	1,4
302,8000	1,3
303,0000	1,4
303,2000	1,3
303,4000	1,4
303,6000	1,3
303,8000	1,3
304,0000	1,3
304,2000	1,3
304,4000	1,3
304,6000	1,2
304,8000	1,1
305,0000	1,1
305,2000	1,1
305,4000	1,0
305,6000	1,0
305,8000	1,0
306,0000	1,0
306,2000	0,9
306,4000	0,9
306,6000	0,9
306,8000	0,9
307,0000	0,8
307,2000	0,9
307,4000	0,9
307,6000	0,9
307,8000	0,9
308,0000	0,9
308,2000	0,9
308,4000	0,9
308,6000	0,9
308,8000	0,8
309,0000	0,8
309,2000	0,8
309,4000	0,8
309,6000	0,8
309,8000	0,8
310,0000	0,7
310,2000	0,7
