
Tempo 	Intensidade
89,2000	0,3
89,4000	0,3
89,6000	0,3
89,8000	0,3
90,0000	0,3
90,2000	0,4
90,4000	0,4
90,6000	0,4
90,8000	0,4
91,0000	0,4
91,2000	0,4
91,4000	0,4
91,6000	0,4
91,8000	0,4
92,0000	0,4
92,2000	0,4
92,4000	0,4
92,6000	0,4
92,8000	0,5
93,0000	0,5
93,2000	0,5
93,4000	0,5
93,6000	0,5
93,8000	0,5
94,0000	0,5
94,2000	0,5
94,4000	0,5
94,6000	0,5
94,8000	0,5
95,0000	0,5
95,2000	0,5
95,4000	0,5
95,6000	0,6
95,8000	0,6
96,0000	0,5
96,2000	0,5
96,4000	0,6
96,6000	0,6
96,8000	0,6
97,0000	0,6
97,2000	0,6
97,4000	0,6
97,6000	0,6
97,8000	0,5
98,0000	0,5
98,2000	0,5
98,4000	0,5
98,6000	0,5
98,8000	0,5
99,0000	0,5
99,2000	0,5
99,4000	0,5
99,6000	0,5
99,8000	0,5
100,0000	0,5
100,2000	0,5
100,4000	0,5
100,6000	0,5
100,8000	0,5
101,0000	0,5
101,2000	0,4
101,4000	0,4
101,6000	0,4
101,8000	0,4
102,0000	0,4
102,2000	0,4
102,4000	0,4
102,6000	0,4
102,8000	0,4
103,0000	0,4
103,2000	0,4
103,4000	0,4
103,6000	0,4
103,8000	0,4
104,0000	0,4
104,2000	0,4
104,4000	0,5
104,6000	0,4
104,8000	0,4
105,0000	0,5
105,2000	0,5
105,4000	0,5
105,6000	0,5
105,8000	0,5
106,0000	0,5
106,2000	0,5
106,4000	0,5
106,6000	0,5
106,8000	0,5
107,0000	0,5
107,2000	0,5
107,4000	0,5
107,6000	0,5
107,8000	0,5
108,0000	0,5
108,2000	0,5
108,4000	0,6
108,6000	0,5
108,8000	0,6
109,0000	0,6
109,2000	0,6
109,4000	0,6
109,6000	0,6
109,8000	0,6
110,0000	0,6
110,2000	0,6
110,4000	0,6
110,6000	0,6
110,8000	0,6
111,0000	0,6
111,2000	0,5
111,4000	0,6
111,6000	0,5
111,8000	0,5
112,0000	0,5
112,2000	0,5
112,4000	0,5
112,6000	0,5
112,8000	0,5
113,0000	0,5
113,2000	0,5
113,4000	0,5
113,6000	0,5
113,8000	0,5
114,0000	0,5
114,2000	0,5
114,4000	0,5
114,6000	0,5
114,8000	0,5
115,0000	0,5
115,2000	0,5
115,4000	0,5
115,6000	0,5
115,8000	0,5
116,0000	0,5
116,2000	0,5
116,4000	0,5
116,6000	0,5
116,8000	0,5
117,0000	0,5
117,2000	0,5
117,4000	0,6
117,6000	0,6
117,8000	0,6
118,0000	0,6
118,2000	0,6
118,4000	0,6
118,6000	0,6
118,8000	0,7
119,0000	0,7
119,2000	0,7
119,4000	0,7
119,6000	0,7
119,8000	0,7
120,0000	0,7
120,2000	0,8
120,4000	0,8
120,6000	0,8
120,8000	0,8
121,0000	0,8
121,2000	0,8
121,4000	0,8
121,6000	0,8
121,8000	0,8
122,0000	0,8
122,2000	0,8
122,4000	0,8
122,6000	0,8
122,8000	0,9
123,0000	0,8
123,2000	0,9
123,4000	0,9
123,6000	0,8
123,8000	0,9
124,0000	0,9
124,2000	0,9
124,4000	0,9
124,6000	0,9
124,8000	0,9
125,0000	0,9
125,2000	0,9
125,4000	0,9
125,6000	0,9
125,8000	0,9
126,0000	0,9
126,2000	0,9
126,4000	0,9
126,6000	0,9
126,8000	0,9
127,0000	0,9
127,2000	0,9
127,4000	0,9
127,6000	0,9
127,8000	0,9
128,0000	0,9
128,2000	0,9
128,4000	0,9
128,6000	0,9
128,8000	0,9
129,0000	0,9
129,2000	0,9
129,4000	0,9
129,6000	0,9
129,8000	0,9
130,0000	0,9
130,2000	1,0
130,4000	1,0
130,6000	1,0
130,8000	1,0
131,0000	1,0
131,2000	1,0
131,4000	1,0
131,6000	1,0
131,8000	1,0
132,0000	1,0
132,2000	1,0
132,4000	1,0
132,6000	1,0
132,8000	1,0
133,0000	1,0
133,2000	1,1
133,4000	1,1
133,6000	1,1
133,8000	1,1
134,0000	1,1
134,2000	1,1
134,4000	1,1
134,6000	1,1
134,8000	1,1
135,0000	1,1
135,2000	1,1
135,4000	1,1
135,6000	1,1
135,8000	1,1
136,0000	1,1
136,2000	1,1
136,4000	1,1
136,6000	1,1
136,8000	1,1
137,0000	1,1
137,2000	1,1
137,4000	1,1
137,6000	1,1
137,8000	1,1
138,0000	1,1
138,2000	1,1
138,4000	1,1
138,6000	1,1
138,8000	1,1
139,0000	1,1
139,2000	1,1
139,4000	1,1
139,6000	1,0
139,8000	1,0
140,0000	1,0
140,2000	1,0
140,4000	1,0
140,6000	1,0
140,8000	1,0
141,0000	1,0
141,2000	1,0
141,4000	1,0
141,6000	1,0
141,8000	1,0
142,0000	1,0
142,2000	1,0
142,4000	1,0
142,6000	1,1
142,8000	1,1
143,0000	1,1
143,2000	1,1
143,4000	1,1
143,6000	1,1
143,8000	1,2
144,0000	1,2
144,2000	1,2
144,4000	1,2
144,6000	1,2
144,8000	1,2
145,0000	1,2
145,2000	1,3
145,4000	1,3
145,6000	1,3
145,8000	1,4
146,0000	1,4
146,2000	1,4
146,4000	1,4
146,6000	1,5
146,8000	1,5
147,0000	1,5
147,2000	1,5
147,4000	1,5
147,6000	1,5
147,8000	1,5
148,0000	1,6
148,2000	1,6
148,4000	1,6
148,6000	1,6
148,8000	1,6
149,0000	1,6
149,2000	1,6
149,4000	1,6
149,6000	1,6
149,8000	1,6
150,0000	1,6
150,2000	1,6
150,4000	1,6
150,6000	1,6
150,8000	1,6
151,0000	1,6
151,2000	1,6
151,4000	1,6
151,6000	1,6
151,8000	1,6
152,0000	1,6
152,2000	1,6
152,4000	1,6
152,6000	1,6
152,8000	1,6
153,0000	1,6
153,2000	1,6
153,4000	1,6
153,6000	1,6
153,8000	1,6
154,0000	1,6
154,2000	1,7
154,4000	1,7
154,6000	1,7
154,8000	1,7
155,0000	1,8
155,2000	1,8
155,4000	1,8
155,6000	1,9
155,8000	2,0
156,0000	2,0
156,2000	2,1
156,4000	2,1
156,6000	2,3
156,8000	2,3
157,0000	2,4
157,2000	2,4
157,4000	2,5
157,6000	2,5
157,8000	2,6
158,0000	2,6
158,2000	2,7
158,4000	2,8
158,6000	2,9
158,8000	2,9
159,0000	3,0
159,2000	3,1
159,4000	3,1
159,6000	3,2
159,8000	3,3
160,0000	3,4
160,2000	3,4
160,4000	3,5
160,6000	3,5
160,8000	3,6
161,0000	3,6
161,2000	3,6
161,4000	3,7
161,6000	3,7
161,8000	3,7
162,0000	3,7
162,2000	3,7
162,4000	3,8
162,6000	3,8
162,8000	3,8
163,0000	3,8
163,2000	3,8
163,4000	3,8
163,6000	3,8
163,8000	3,8
164,0000	3,8
164,2000	3,8
164,4000	3,8
164,6000	3,8
164,8000	3,8
165,0000	3,8
165,2000	3,7
165,4000	3,7
165,6000	3,7
165,8000	3,7
166,0000	3,7
166,2000	3,7
166,4000	3,6
166,6000	3,6
166,8000	3,6
167,0000	3,6
167,2000	3,7
167,4000	3,7
167,6000	3,7
167,8000	3,7
168,0000	3,7
168,2000	3,8
168,4000	3,8
168,6000	3,8
168,8000	3,9
169,0000	3,9
169,2000	4,0
169,4000	4,0
169,6000	4,2
169,8000	4,3
170,0000	4,4
170,2000	4,4
170,4000	4,5
170,6000	4,6
170,8000	4,7
171,0000	4,8
171,2000	4,8
171,4000	5,0
171,6000	5,1
171,8000	5,1
172,0000	5,2
172,2000	5,3
172,4000	5,5
172,6000	5,5
172,8000	5,6
173,0000	5,8
173,2000	5,9
173,4000	5,9
173,6000	6,1
173,8000	6,2
174,0000	6,3
174,2000	6,4
174,4000	6,5
174,6000	6,6
174,8000	6,7
175,0000	6,7
175,2000	6,8
175,4000	6,8
175,6000	6,8
175,8000	6,8
176,0000	6,8
176,2000	6,8
176,4000	6,7
176,6000	6,7
176,8000	6,7
177,0000	6,6
177,2000	6,6
177,4000	6,6
177,6000	6,5
177,8000	6,5
178,0000	6,5
178,2000	6,5
178,4000	6,5
178,6000	6,5
178,8000	6,5
179,0000	6,5
179,2000	6,5
179,4000	6,5
179,6000	6,5
179,8000	6,5
180,0000	6,5
180,2000	6,5
180,4000	6,6
180,6000	6,6
180,8000	6,7
181,0000	6,8
181,2000	6,9
181,4000	7,1
181,6000	7,3
181,8000	7,5
182,0000	7,6
182,2000	7,8
182,4000	8,0
182,6000	8,3
182,8000	8,5
183,0000	8,6
183,2000	8,9
183,4000	9,2
183,6000	9,4
183,8000	9,7
184,0000	10,0
184,2000	10,3
184,4000	10,5
184,6000	10,7
184,8000	10,8
185,0000	11,0
185,2000	11,3
185,4000	11,7
185,6000	12,6
185,8000	12,6
186,0000	12,6
186,2000	12,9
186,4000	13,1
186,6000	13,3
186,8000	13,3
187,0000	13,5
187,2000	13,6
187,4000	13,7
187,6000	13,9
187,8000	14,0
188,0000	14,0
188,2000	14,1
188,4000	14,2
188,6000	14,2
188,8000	14,3
189,0000	14,3
189,2000	14,3
189,4000	14,3
189,6000	14,4
189,8000	14,5
190,0000	14,5
190,2000	14,6
190,4000	14,7
190,6000	15,0
190,8000	15,1
191,0000	15,3
191,2000	16,1
191,4000	16,2
191,6000	16,6
191,8000	16,9
192,0000	17,1
192,2000	18,0
192,4000	18,6
192,6000	21,2
192,8000	21,8
193,0000	21,8
193,2000	23,5
193,4000	23,7
193,6000	28,3
193,8000	31,5
194,0000	31,7
194,2000	33,6
194,4000	34,9
194,6000	39,1
194,8000	45,4
195,0000	47,3
195,2000	50,7
195,4000	53,9
195,6000	58,0
195,8000	64,8
196,0000	68,9
196,2000	72,4
196,4000	79,6
196,6000	86,9
196,8000	91,4
197,0000	99,9
197,2000	99,9
197,4000	99,9
197,6000	99,9
197,8000	99,9
198,0000	99,9
198,2000	99,9
198,4000	99,9
198,6000	99,9
198,8000	99,9
199,0000	99,9
199,2000	99,9
199,4000	99,9
199,6000	99,9
199,8000	99,9
200,0000	99,9
200,2000	99,9
200,4000	99,9
200,6000	99,9
200,8000	99,9
201,0000	99,9
201,2000	99,9
201,4000	99,9
201,6000	99,9
201,8000	99,9
202,0000	99,9
202,2000	99,9
202,4000	99,9
202,6000	99,9
202,8000	99,9
203,0000	99,9
203,2000	99,9
203,4000	99,9
203,6000	99,9
203,8000	99,9
204,0000	99,9
204,2000	99,9
204,4000	99,9
204,6000	99,9
204,8000	99,8
205,0000	99,9
205,2000	99,9
205,4000	99,8
205,6000	99,9
205,8000	99,9
206,0000	99,8
206,2000	99,9
206,4000	99,9
206,6000	99,8
206,8000	99,9
207,0000	99,9
207,2000	99,8
207,4000	99,8
207,6000	99,9
207,8000	99,8
208,0000	99,9
208,2000	99,9
208,4000	99,8
208,6000	99,9
208,8000	99,8
209,0000	99,9
209,2000	99,9
209,4000	99,8
209,6000	99,8
209,8000	99,9
210,0000	99,8
210,2000	99,9
210,4000	99,9
210,6000	99,9
210,8000	99,9
211,0000	99,9
211,2000	99,9
211,4000	99,9
211,6000	99,9
211,8000	99,9
212,0000	99,9
212,2000	99,9
212,4000	99,9
212,6000	99,9
212,8000	99,9
213,0000	99,9
213,2000	99,9
213,4000	99,9
213,6000	99,9
213,8000	99,9
214,0000	99,9
214,2000	99,9
214,4000	99,9
214,6000	99,9
214,8000	99,9
215,0000	99,9
215,2000	99,9
215,4000	99,9
215,6000	99,9
215,8000	99,9
216,0000	99,9
216,2000	99,9
216,4000	99,9
216,6000	99,9
216,8000	99,9
217,0000	99,9
217,2000	99,9
217,4000	99,9
217,6000	99,9
217,8000	99,9
218,0000	99,9
218,2000	96,4
218,4000	93,7
218,6000	87,7
218,8000	83,8
219,0000	81,0
219,2000	74,7
219,4000	69,7
219,6000	64,9
219,8000	61,3
220,0000	55,5
220,2000	50,7
220,4000	47,8
220,6000	45,3
220,8000	41,0
221,0000	39,9
221,2000	39,0
221,4000	35,0
221,6000	34,2
221,8000	30,3
222,0000	30,3
222,2000	27,8
222,4000	26,4
222,6000	26,1
222,8000	25,1
223,0000	24,4
223,2000	23,9
223,4000	23,6
223,6000	23,3
223,8000	23,1
224,0000	23,1
224,2000	23,0
224,4000	23,0
224,6000	23,0
224,8000	23,1
225,0000	23,2
225,2000	23,3
225,4000	23,4
225,6000	23,5
225,8000	23,5
226,0000	23,6
226,2000	23,6
226,4000	23,6
226,6000	23,6
226,8000	23,5
227,0000	23,5
227,2000	23,5
227,4000	23,4
227,6000	23,3
227,8000	23,2
228,0000	22,9
228,2000	22,7
228,4000	22,4
228,6000	22,2
228,8000	21,9
229,0000	21,6
229,2000	19,9
229,4000	19,9
229,6000	19,4
229,8000	18,9
230,0000	18,5
230,2000	18,1
230,4000	17,4
230,6000	17,0
230,8000	16,6
231,0000	16,3
231,2000	15,8
231,4000	15,3
231,6000	14,9
231,8000	14,4
232,0000	14,0
232,2000	13,4
232,4000	13,1
232,6000	12,6
232,8000	12,5
233,0000	12,1
233,2000	11,7
233,4000	10,5
233,6000	10,5
233,8000	10,5
234,0000	10,3
234,2000	10,1
234,4000	9,4
234,6000	9,4
234,8000	9,4
235,0000	9,2
235,2000	9,0
235,4000	8,9
235,6000	8,8
235,8000	8,7
236,0000	8,6
236,2000	8,3
236,4000	8,3
236,6000	8,3
236,8000	8,3
237,0000	8,3
237,2000	8,3
237,4000	8,4
237,6000	8,4
237,8000	8,5
238,0000	8,5
238,2000	8,5
238,4000	8,6
238,6000	8,7
238,8000	8,7
239,0000	8,7
239,2000	8,7
239,4000	8,8
239,6000	8,8
239,8000	8,8
240,0000	8,8
240,2000	8,8
240,4000	8,8
240,6000	8,8
240,8000	8,7
241,0000	8,7
241,2000	8,6
241,4000	8,5
241,6000	8,5
241,8000	8,1
242,0000	8,1
242,2000	8,1
242,4000	8,0
242,6000	7,8
242,8000	7,7
243,0000	7,6
243,2000	7,5
243,4000	7,4
243,6000	7,2
243,8000	7,0
244,0000	6,9
244,2000	6,7
244,4000	6,6
244,6000	6,4
244,8000	6,2
245,0000	6,1
245,2000	5,9
245,4000	5,8
245,6000	5,8
245,8000	5,7
246,0000	5,6
246,2000	5,3
246,4000	5,3
246,6000	5,3
246,8000	5,2
247,0000	5,1
247,2000	5,0
247,4000	5,0
247,6000	4,9
247,8000	4,8
248,0000	4,8
248,2000	4,7
248,4000	4,7
248,6000	4,6
248,8000	4,6
249,0000	4,5
249,2000	4,5
249,4000	4,5
249,6000	4,5
249,8000	4,5
250,0000	4,5
250,2000	4,5
250,4000	4,5
250,6000	4,5
250,8000	4,5
251,0000	4,5
251,2000	4,5
251,4000	4,5
251,6000	4,5
251,8000	4,5
252,0000	4,5
252,2000	4,5
252,4000	4,5
252,6000	4,5
252,8000	4,5
253,0000	4,5
253,2000	4,5
253,4000	4,5
253,6000	4,5
253,8000	4,4
254,0000	4,4
254,2000	4,4
254,4000	4,4
254,6000	4,3
254,8000	4,3
255,0000	4,3
255,2000	4,2
255,4000	4,2
255,6000	4,1
255,8000	4,1
256,0000	4,0
256,2000	3,9
256,4000	3,9
256,6000	3,9
256,8000	3,8
257,0000	3,8
257,2000	3,7
257,4000	3,7
257,6000	3,6
257,8000	3,5
258,0000	3,5
258,2000	3,4
258,4000	3,4
258,6000	3,3
258,8000	3,2
259,0000	3,2
259,2000	3,1
259,4000	3,1
259,6000	3,0
259,8000	3,0
260,0000	2,9
260,2000	2,9
260,4000	2,9
260,6000	2,9
260,8000	2,9
261,0000	2,8
261,2000	2,8
261,4000	2,8
261,6000	2,8
261,8000	2,8
262,0000	2,8
262,2000	2,8
262,4000	2,8
262,6000	2,8
262,8000	2,8
263,0000	2,8
263,2000	2,8
263,4000	2,9
263,6000	2,9
263,8000	2,9
264,0000	2,9
264,2000	2,9
264,4000	2,9
264,6000	2,9
264,8000	2,9
265,0000	2,9
265,2000	3,0
265,4000	3,0
265,6000	3,0
265,8000	3,0
266,0000	3,0
266,2000	3,0
266,4000	3,0
266,6000	3,0
266,8000	3,0
267,0000	2,9
267,2000	2,9
267,4000	2,9
267,6000	2,9
267,8000	2,9
268,0000	2,8
268,2000	2,8
268,4000	2,8
268,6000	2,8
268,8000	2,7
269,0000	2,7
269,2000	2,6
269,4000	2,6
269,6000	2,5
269,8000	2,5
270,0000	2,4
270,2000	2,4
270,4000	2,3
270,6000	2,2
270,8000	2,2
271,0000	2,2
271,2000	2,1
271,4000	2,1
271,6000	2,0
271,8000	1,9
272,0000	1,9
272,2000	1,9
272,4000	1,9
272,6000	1,8
272,8000	1,8
273,0000	1,8
273,2000	1,7
273,4000	1,7
273,6000	1,7
273,8000	1,7
274,0000	1,7
274,2000	1,6
274,4000	1,6
274,6000	1,6
274,8000	1,6
275,0000	1,6
275,2000	1,6
275,4000	1,6
275,6000	1,6
275,8000	1,6
276,0000	1,6
276,2000	1,6
276,4000	1,6
276,6000	1,6
276,8000	1,6
277,0000	1,6
277,2000	1,6
277,4000	1,6
277,6000	1,6
277,8000	1,6
278,0000	1,6
278,2000	1,6
278,4000	1,6
278,6000	1,6
278,8000	1,6
279,0000	1,6
279,2000	1,6
279,4000	1,6
279,6000	1,6
279,8000	1,6
280,0000	1,6
280,2000	1,6
280,4000	1,6
280,6000	1,6
280,8000	1,6
281,0000	1,5
281,2000	1,5
281,4000	1,5
281,6000	1,5
281,8000	1,5
282,0000	1,5
282,2000	1,5
282,4000	1,4
282,6000	1,4
282,8000	1,4
283,0000	1,4
283,2000	1,4
283,4000	1,3
283,6000	1,3
283,8000	1,3
284,0000	1,3
284,2000	1,3
284,4000	1,3
284,6000	1,3
284,8000	1,2
285,0000	1,3
285,2000	1,2
285,4000	1,2
285,6000	1,2
285,8000	1,2
286,0000	1,2
286,2000	1,3
286,4000	1,3
286,6000	1,3
286,8000	1,3
287,0000	1,3
287,2000	1,3
287,4000	1,3
287,6000	1,3
287,8000	1,3
288,0000	1,3
288,2000	1,3
288,4000	1,4
288,6000	1,4
288,8000	1,4
289,0000	1,4
289,2000	1,4
289,4000	1,4
289,6000	1,4
289,8000	1,4
290,0000	1,4
290,2000	1,4
290,4000	1,4
290,6000	1,4
290,8000	1,4
291,0000	1,4
291,2000	1,4
291,4000	1,4
291,6000	1,4
291,8000	1,4
292,0000	1,4
292,2000	1,4
292,4000	1,4
292,6000	1,4
292,8000	1,4
293,0000	1,4
293,2000	1,4
293,4000	1,4
293,6000	1,4
293,8000	1,4
294,0000	1,4
294,2000	1,4
294,4000	1,3
294,6000	1,3
294,8000	1,3
295,0000	1,3
295,2000	1,3
295,4000	1,3
295,6000	1,3
295,8000	1,3
296,0000	1,2
296,2000	1,2
296,4000	1,2
296,6000	1,2
296,8000	1,2
297,0000	1,2
297,2000	1,2
297,4000	1,2
297,6000	1,1
297,8000	1,1
298,0000	1,1
298,2000	1,1
298,4000	1,1
298,6000	1,1
298,8000	1,1
299,0000	1,1
299,2000	1,1
299,4000	1,1
299,6000	1,0
299,8000	1,1
300,0000	1,0
300,2000	1,1
300,4000	1,1
300,6000	1,1
300,8000	1,1
301,0000	1,1
301,2000	1,1
301,4000	1,1
301,6000	1,1
301,8000	1,1
302,0000	1,1
302,2000	1,1
302,4000	1,1
302,6000	1,1
302,8000	1,1
303,0000	1,1
303,2000	1,1
303,4000	1,1
303,6000	1,1
303,8000	1,1
304,0000	1,1
304,2000	1,1
304,4000	1,1
304,6000	1,1
304,8000	1,1
305,0000	1,1
305,2000	1,0
305,4000	1,0
305,6000	1,0
305,8000	1,0
306,0000	1,0
306,2000	1,0
306,4000	1,0
306,6000	1,0
306,8000	1,0
307,0000	1,0
307,2000	0,9
307,4000	0,9
307,6000	0,9
307,8000	0,9
308,0000	0,9
308,2000	0,9
308,4000	0,9
308,6000	0,9
308,8000	0,9
309,0000	0,9
309,2000	0,9
309,4000	0,8
309,6000	0,8
309,8000	0,8
310,0000	0,8
310,2000	0,8
